OriginalPaperDOI,test
10.12659/MSM.894485,
10.1111/j.1440-1789.2007.00785.x,
10.1177/0025802413477397,
10.2174/1568005310404010075,
10.1507/endocrj.K10E-195,
10.1507/endocrj.K05-178,
10.1186/2193-1801-2-278,
10.1016/j.spinee.2016.04.021,
10.1097/BRS.0000000000000106,
10.1084/jem.186.7.1119,
10.1084/jem.20020881,
10.1084/jem.194.1.107,
10.1084/jem.181.2.793,
10.1097/BRS.0000000000000773,
10.1080/14786410701855811,
10.1097/BRS.0b013e31815e35fe,
10.1227/01.NEU.0000335776.93176.83,
10.1227/01.NEU.0000320386.08993.BE,
10.1080/10575630108041293,
10.1016/j.saa.2015.05.001,
10.1002/pds.1434,
10.1016/j.plaphy.2012.08.013,
10.1016/j.saa.2013.11.085,
10.1007/s10143-007-0077-5,
10.1084/jem.170.6.2183,
10.1084/jem.163.6.1583,
10.1046/j.1365-313X.2003.01676.x,
10.1016/j.saa.2012.04.063,
10.3171/foc.2005.19.5.5,
10.1186/1756-9966-30-105,
10.1186/1756-9966-29-133,
10.1105/tpc.114.125682,
10.3171/FOC.2008.25.10.E6,
10.1007/s11095-015-1625-2,
10.1097/SMJ.0b013e31820bfcce,
10.3109/13880209.2011.608193,
10.1039/c4sm02119c,
10.3109/13880209.2010.507769,
10.1177/0146167201278001,
10.1177/0146167206296105,
10.1177/0146167207312465,
10.1177/0146167212457074,
10.1177/01461672962210001,
10.3349/ymj.2014.55.4.1152,
10.1177/0146167208318401,
10.3349/ymj.2012.53.5.931,
10.1177/0146167208325773,
10.3349/ymj.2006.47.1.1,
10.1177/0146167209357746,
10.3349/ymj.2001.42.2.255,
10.1177/0146167210381083,
10.1097/TA.0b013e3181d27957,
unavailable,
10.3349/ymj.2003.44.1.159,
10.3349/ymj.2005.46.3.372,
unavailable,
10.3349/ymj.2004.45.Suppl.23,
10.1136/sextrans-2013-051184.0789,
Unavailable,
10.1507/endocrj.K08E-187,
10.1002/jts.20388,
10.1507/endocrj.53.133,
10.1136/emj.2006.043307,
10.1111/j.1600-0757.2008.00281.x,
10.1177/0892705715569821,
10.1177/0892705714533377,
10.1177/0892705713520176,
10.1177/1056789514535945,
10.1177/1056789513514072,
unavailable,
10.1177/0267659114557720,
,
10.1177/0267659114547942,
10.1177/0267659114547943,
10.1177/0267659114536761,
10.1136/sextrans-2011-050126,
10.1177/0267659114522088,
10.1177/0267659113513823,
10.1177/0267659113502835,
10.3390/s16030270,
10.1177/0267659113498617,
10.3390/s121216250,
10.1186/1756-9966-28-102,
10.3390/s120100878,
10.1002/pmic.200401129,
10.1186/1756-9966-27-27,
10.1002/prot.22610,
10.1110/ps.0219602,
10.1093/jxb/erm355,
10.2174/092986606777145850,
10.1093/jxb/ert442,
10.1007/s10930-011-9352-y,
10.1016/j.pep.2014.05.008,
10.1016/j.pep.2005.04.007,
10.1186/1479-5876-10-240,
10.1002/term.444,
10.3978/j.issn.2072-1439.2014.09.03,
10.3978/j.issn.2072-1439.2014.02.19,
10.3978/j.issn.2072-1439.2013.08.21,
10.1016/j.jtcvs.2012.11.064,
10.1016/j.jtcvs.2005.02.047,
10.1016/j.jtcvs.2005.10.003,
10.1016/S0022-5223(00)70148-6,
10.1080/15376520490434692,
10.1177/0748233711422728,
10.1016/j.tiv.2010.01.009,
10.1620/tjem.194.107,
10.1177/0194599812437136,
unavailable,
10.1177/0194599810391728,
,
10.1016/j.oooo.2015.09.023,
10.1016/j.tripleo.2008.12.054,
10.1016/j.tripleo.2006.09.010,
10.1016/j.oraloncology.2011.06.502,
10.1016/S1368-8375(03)00098-8,
10.1016/S1368-8375(03)00012-5,
10.1016/S1368-8375(02)00021-0,
10.1016/S1368-8375(00)00126-3,
10.1016/j.oraloncology.2005.05.003,
10.1007/s10006-003-0487-7,
10.1097/00006324-199003000-00009,
10.1007/s00347-014-3071-7,
10.1007/s00347-004-1107-0,
10.1097/IOP.0b013e3181b59eea,
10.4137/OJCS.S16156,
10.2174/1874120701206010098,
10.1159/000094409,
10.18632/oncotarget.7942,
10.18632/oncotarget.2138,
10.1159/000088332,
10.1159/000092585,
10.1159/000315241,
10.1159/000333269,
10.1634/theoncologist.10-3-191,
10.4161/onci.1.2.18241,
10.1038/sj.onc.1208263,
10.1038/sj.onc.1207786,
10.1038/onc.2014.158,
10.3201/eid1604.091583,
10.1038/embor.2011.33,
10.1055/s-2001-17398,
10.1007/s002210100827,
10.1177/1535370214523889,
10.1038/embor.2008.55,
10.1038/sj.embor.7400551,
10.1258/ebm.2009.009178,
10.1177/153537020523000207,
10.1538/expanim.15-0003,
10.1038/sj.onc.1208866,
10.1038/onc.2008.419,
10.1038/sj.onc.1208184,
10.1038/sj.onc.1210362,
10.1038/onc.2009.398,
10.1038/sj.onc.1206311,
10.1089/ten.2006.0120,
10.1089/ten.TEA.2010.0010,
10.1089/ten.tea.2012.0127,
10.1089/ten.TEA.2011.0443,
10.1089/107632703322066697,
10.1111/j.1399-0039.2010.01622.x,
10.2147/OTT.S96925,
10.2147/OTT.S67624,
10.2147/OTT.S72457,
10.2147/OTT.S78461,
10.2147/OTT.S79109,
10.2147/OTT.S86536,
10.2147/OTT.S83914,
10.1007/s00442-008-1091-1,
,
10.1093/occmed/kqu004,
10.1097/01.AOG.0000428788.74725.90,
,
10.1016/j.neuroscience.2015.07.050,
10.1016/j.neuroscience.2013.12.064,
10.1016/j.neuroscience.2008.08.073,
10.1016/j.neuroscience.2008.03.052,
10.1016/j.neuroscience.2012.03.030,
10.1105/tpc.020719,
10.1105/tpc.005595,
10.1007/s00299-011-1071-5,
10.1007/s00299-009-0732-0,
10.1007/s00299-007-0460-2,
10.1093/pcp/pch176,
10.1016/j.neuroscience.2009.09.075,
10.1016/j.neuroscience.2013.04.015,
10.1093/embo-reports/kvf098,
10.1038/emboj.2010.65,
10.1093/emboj/17.22.6739,
10.1038/sj.emboj.7601899,
10.1038/sj.emboj.7601580,
10.1016/j.neuroscience.2013.04.021,
10.1016/j.neuroscience.2011.10.029,
10.1016/j.neuroscience.2010.05.051,
10.1016/j.neuroscience.2009.09.056,
10.1016/j.neuroscience.2007.03.013,
10.1016/0306-4522(90)90228-V,
10.1016/0306-4522(92)90408-T,
10.1016/j.neulet.2012.01.005,
10.1016/j.neulet.2008.09.066,
10.1016/j.neulet.2008.02.058,
10.1016/S0304-3940(00)01099-5,
Unavailable,
10.1016/j.neubiorev.2014.09.003,
10.1016/j.neubiorev.2004.10.004,
10.1016/j.neubiorev.2009.11.014,
10.1097/WNR.0000000000000109,
10.1097/WNR.0b013e32834d38ce,
unavailable,
unavailable,
unavailable,
10.1016/j.thorsurg.2007.10.004,
10.1055/s-2007-965302,
10.1089/ther.2015.0025,
10.4155/tde.10.113,
10.1111/j.1744-9987.2006.00338.x,
10.1111/j.1744-9987.2011.00912.x,
10.17179/excli2015-642,
10.1073/pnas.76.12.6066,
10.1111/jnc.12153,
10.1111/j.1471-4159.2007.04648.x,
10.1186/1471-2202-13-50,
10.1017/S146114570900025X,
10.1007/s00213-006-0582-1,
10.1194/jlr.M900223-JLR200,
10.1194/jlr.D800056-JLR200,
10.1194/jlr.M005595,
10.1186/s12974-017-0872-z,
10.1186/1742-2094-8-101,
10.3779/j.issn.1009-3419.2012.07.07,
10.1038/jcbfm.2010.111,
10.3779/j.issn.1009-3419.2010.09.01,
10.3233/JAD-2011-110002,
10.1186/1471-2202-10-123,
10.1038/sj.emboj.7601548,
10.1038/sj.emboj.7600853,
10.1007/s00464-009-0657-2,
10.1177/1753465809339327,
10.1007/s11523-015-0376-7,
10.1007/s11523-015-0390-9,
10.1093/sysbio/sys061,
10.3109/19396368.2012.723793,
10.1002/med.20223,
10.3109/19396360903013126,
10.1002/(SICI)1098-2396(199905)32:2141::AID-SYN83.0.CO;2-R,
10.4414/smw.2003.10007,
10.2298/MPNS1012839G,
10.1016/j.surg.2011.12.014,
10.1128/EC.00028-15,
10.4049/jimmunol.167.11.6292,
10.4049/jimmunol.1000045,
10.4317/medoral.18068,
10.4049/jimmunol.181.11.7863,
10.4049/jimmunol.181.5.3137,
10.4049/jimmunol.178.6.3583,
10.4049/jimmunol.178.3.1426,
10.4049/jimmunol.173.2.1360,
10.4049/jimmunol.170.4.1830,
10.4049/jimmunol.171.7.3520,
10.4049/jimmunol.173.6.4179,
10.4049/jimmunol.170.11.5690,
10.4049/jimmunol.169.8.4594,
10.4049/jimmunol.170.1.64,
10.1007/s13238-012-2013-x,
10.1177/0309364613504779,
10.4049/jimmunol.173.8.5180,
10.1002/pros.20963,
10.4049/jimmunol.174.10.6490,
10.4049/jimmunol.176.3.1928,
10.4049/jimmunol.178.9.5888,
10.4049/jimmunol.167.4.2331,
,
10.1038/sj.pcan.4500919,
10.1016/j.purol.2013.01.002,
Unavailable,
unavailable,
,
10.1079/PNS2002174,
10.1091/mbc.E07-10-1055,
10.1091/mbc.E09-03-0197,
10.1091/mbc.E04-06-0445,
10.4103/0973-029X.84497,
10.4103/0973-029X.86678,
10.1563/AAID-JOI-D-11-00071,
,
10.1016/S0166-6851(02)00303-1,
10.1177/0267659108094739,
10.1080/13645700802383926,
10.1542/peds.2006-3030,
,
,
10.1111/j.1365-3040.2006.01552.x,
10.1111/j.1399-3046.2009.01277.x,
unavailable,
10.1542/pir.32-4-135,
10.1002/pd.1970090505,
10.1155/2008/961753,
unavailable,
10.1093/ps/85.12.2124,
10.1203/PDR.0b013e3181e0cd97,
,
unavailable,
,
unavailable,
10.1002/jemt.20466,
10.1002/jemt.20596,
10.1093/rpd/ncs162,
10.2174/2211536604666151020213432,
10.1007/s00411-011-0355-z,
10.1097/QMH.0b013e3181eb1452,
10.1002/ppul.1056,
10.1111/ped.12003,
10.1111/j.1442-200x.2004.01972.x,
10.1097/PEC.0b013e3181b0a0c6,
10.1007/s00246-012-0561-8,
,
10.4049/jimmunol.170.3.1566,
10.4049/jimmunol.167.11.6338,
10.4049/jimmunol.165.4.2258,
,
,
,
10.1002/pbc.20952,
10.1073/pnas.80.15.4694,
10.2147/PPA.S113466,
10.1007/s11136-010-9595-7,
10.1073/pnas.78.11.7152,
10.1016/S0023-9690(03)00012-2,
unavailable,
,
10.1243/09544119JEIM567,
,
,
10.1016/j.surge.2012.04.001,
10.1243/09544119JEIM698,
10.1007/s00520-010-0891-0,
10.1016/j.surg.2005.04.018,
10.18295/squmj.2016.16.01.015,
10.1080/10826080701209275,
10.1080/08897077.2014.998401,
10.1016/j.str.2014.01.007,
10.1016/j.str.2008.04.010,
10.4061/2011/431246,
10.1161/01.STR.0000163102.49888.b7,
10.4061/2011/560831,
10.1016/j.micron.2014.02.016,
10.1099/mic.0.28630-0,
10.1099/mic.0.053298-0,
10.1016/j.prp.2014.11.006,
10.1007/BF03033731,
10.1111/j.1440-1827.2006.01947.x,
10.1186/s12989-014-0047-3,
10.1186/1743-8977-10-4,
10.1007/s00436-011-2663-2,
10.1080/02724990344000006,
10.1016/j.parint.2016.02.014,
10.1155/2013/851518,
10.1097/MPA.0000000000000217,
10.1097/01.mpa.0000148509.03047.79,
10.11604/pamj.2012.12.42.1196,
10.11604/pamj.2013.16.18.2505,
10.3390/s110605835,
10.3390/s100606128,
10.1099/mic.0.019299-0,
10.1099/mic.0.28383-0,
10.1099/mic.0.2008/017806-0,
10.3109/09537104.2010.547958,
10.1053/sper.2002.37317,
10.1097/PRS.0b013e3182402f17,
10.1099/mic.0.26825-0,
10.1097/PRS.0b013e3182402efd,
10.1097/00006534-200002000-00007,
10.1097/PRS.0b013e3182131de2,
,
10.1097/PRS.0b013e318191c844,
10.1097/01.prs.0000299911.54966.13,
10.1097/01.prs.0000256044.66107.a6,
10.1097/00006534-199609000-00014,
10.1080/15592324.2015.1052925,
unavailable,
unavailable,
10.11604/pamj.2015.20.350.6572,
unavailable,
10.11604/pamj.2013.14.28.1347,
,
10.11604/pamj.2013.15.12.1831,
10.1080/00207144.2012.631858,
10.1007/s10554-012-0095-4,
10.1099/mic.0.27758-0,
10.1016/j.jpain.2006.01.109,
10.1242/jeb.012914,
10.1016/j.jep.2010.11.054,
10.1016/j.jep.2010.06.045,
10.1016/j.ijcard.2014.09.159,
10.1016/j.ijcard.2014.12.014,
10.12669/pjms.305.5312,
10.1016/j.jpain.2013.12.004,
10.1016/j.ijcard.2014.07.183,
10.12669/pjms.302.4759,
10.1016/j.jpain.2005.01.079,
10.1016/j.ijcard.2009.04.045,
10.1054/jpai.2001.23140,
10.12669/pjms.302.4468,
10.3923/pjbs.2010.906.910,
10.1155/2014/654578,
10.4161/psb.4.4.8155,
10.1001/jama.289.12.1533,
10.1016/j.jcmg.2010.08.008,
10.1631/jzus.B1200102,
10.3791/3952,
10.3791/962,
10.3791/962,
10.4161/rna.29034,
,
,
10.1016/j.jep.2005.08.060,
10.1007/s11096-013-9855-z,
10.1016/j.jep.2005.01.027,
10.1007/s11096-012-9608-4,
10.1016/j.jep.2005.04.032,
10.1016/j.jep.2005.01.006,
10.1128/JVI.01014-14,
10.1128/JVI.01045-10,
10.1128/JVI.02604-09,
10.1128/JVI.01969-12,
10.1128/JVI.00739-06,
,
unavailable,
10.1080/17402520600579028,
10.1080/15321819.2013.779925,
10.1128/JVI.79.3.1367-1378.2005,
10.1080/15321819.2012.725446,
10.1097/HJH.0b013e3282f8e3b6,
10.1097/HJH.0b013e328338a8b6,
10.4103/0974-1208.101026,
10.4103/0974-1208.97777,
10.4103/0974-1208.97779,
10.1177/0890334411411916,
10.1038/jhh.2011.91,
,
10.1111/jerd.12201,
10.3109/14756360903185952,
10.3109/14756366.2011.615746,
10.3109/14756366.2011.641014,
10.3109/14756360903373376,
10.3109/14756366.2011.578743,
10.1128/JVI.78.9.4582-4590.2004,
10.1128/JVI.80.10.5021-5031.2006,
10.1016/j.jpainsymman.2003.06.004,
10.1128/JVI.80.10.5021-5031.2006,
10.1128/JVI.77.12.7078-7092.2003,
10.1128/JVI.80.5.2291-2308.2006,
10.1128/JVI.79.24.15417-15429.2005,
10.1186/s13048-014-0105-3,
10.1186/1757-2215-7-33,
10.1186/1757-2215-6-88,
10.1128/JVI.77.24.13248-13256.2003,
10.1128/JVI.70.3.1882-1889.1996,
10.1128/JVI.66.1.167-171.1992,
10.1128/JVI.65.6.3161-3166.1991,
10.1186/1757-2215-7-9,
10.1128/JVI.64.11.5617-5625.1990,
10.1186/s13048-014-0089-z,
10.1186/1757-2215-6-92,
10.1186/1749-799X-9-26,
10.1111/j.1525-1446.2009.00812.x,
10.1007/s00213-011-2371-8,
unavailable,
10.1002/smll.200600231,
10.1016/j.plantsci.2010.06.015,
10.4161/sgtp.22289,
10.1104/pp.15.00719,
10.5665/sleep/31.7.953,
10.1104/pp.104.040949,
10.1093/sleep/26.2.150,
10.1016/j.sleep.2007.02.002,
10.1104/pp.109.149542,
10.1038/jhg.2011.62,
10.1007/s11325-008-0201-y,
10.1007/s11596-013-1213-9,
10.1007/s11596-007-0106-1,
10.1007/s11596-008-0127-4,
10.1007/BF02830700,
10.1104/pp.011019,
,
10.1016/0195-6701(92)90059-U,
10.1016/j.jhin.2005.10.007,
10.1016/S0168-8278(16)01707-4,
10.1016/j.jhep.2014.01.014,
10.1016/j.jhep.2009.02.001,
10.1104/pp.103.037770,
10.1007/s00256-014-1995-2,
,
10.2106/JBJS.F.00906,
10.11607/ofph.1220,
10.1364/JOSAA.23.002283,
10.5055/jom.2015.0257,
10.1177/1078155211398969,
10.1097/00043764-199704000-00008,
10.1080/15459624.2012.710143,
10.1098/rspb.2009.0071,
10.1098/rspb.2010.2713,
10.1104/pp.123.2.725,
10.1038/nature02715,
10.1038/25943,
10.1038/nature01730,
10.1038/35000172,
10.1038/sj.emboj.7600157,
,
10.1093/emboj/20.6.1341,
10.1038/sj.emboj.7600874,
,
10.1093/emboj/cdg483,
10.1038/35021011,
10.1038/sj.emboj.7600343,
10.1136/heartjnl-2011-301156.29,
10.1111/j.1438-8677.2010.00336.x,
10.1002/ptr.1964,
10.1002/ptr.3461,
10.1080/03601234.2012.636575,
10.3758/BF03210834,
10.1002/ptr.4910,
10.1002/ptr.2835,
10.1002/ptr.2468,
10.1002/ptr.2157,
10.1037/ser0000047,
10.1002/ptr.2437,
10.1002/ptr.2444,
10.1177/0956797615609900,
10.1002/ptr.874,
10.1002/ptr.2228,
10.1002/ptr.2470,
10.1093/rheumatology/keq304,
10.1007/s00296-009-1201-3,
10.1007/s00296-011-2202-6,
10.1007/s00296-011-2321-0,
10.1007/s00296-011-2305-0,
10.1007/s00296-011-2247-6,
10.1063/1.3103647,
10.1063/1.3170140,
10.1515/revneuro.2007.18.5.365,
10.1128/JB.01259-09,
10.1128/JB.188.5.1969-1978.2006,
10.1128/JB.186.7.2061-2067.2004,
10.1128/JB.183.6.1983-1989.2001,
10.1128/jb.176.14.4424-4429.1994,
,
10.1186/1749-799X-9-27,
10.1186/s13018-014-0133-0,
10.1186/1749-799X-9-19,
10.1590/S0034-71672005000600019,
10.1186/1749-799X-9-24,
10.1186/1749-799X-9-16,
10.1186/s13018-014-0075-6,
10.5935/1678-9741.20120048,
10.1186/1749-799X-9-10,
10.1186/1742-4690-9-S2-P362,
10.1177/0956797612464380,
10.1177/0956797611418348,
10.1186/1742-4690-8-2,
10.1111/j.1467-9280.2008.02097.x,
10.1111/j.1467-9280.2008.02128.x,
10.1186/1740-2557-5-4,
unavailable,
,
10.1007/s10815-010-9412-9,
10.1073/pnas.0408433102,
10.1097/ALN.0b013e31819dad92,
10.1186/1742-4690-3-22,
10.1111/j.1467-9280.2009.02458.x,
10.1111/j.1467-9280.2008.02172.x,
10.1111/1467-9280.00298,
10.1016/S0925-4927(00)00073-1,
10.1097/00000542-200205000-00012,
10.1002/ptr.1682,
10.1002/ptr.1941,
10.1016/S0031-9422(02)00235-2,
10.1016/S0031-9422(03)00276-0,
10.1002/pca.1311,
unavailable,
10.1109/ICEBEG.2011.5887134,
10.1111/j.1399-3054.2007.00908.x,
10.1007/s12298-012-0136-4,
10.1007/s12298-013-0187-1,
10.1111/j.1744-313X.2006.00595.x,
10.1002/hpm.2133,
10.1002/hpm.1025,
10.1080/08820130600992115,
10.1007/s12298-012-0113-y,
10.1016/j.neurobiolaging.2015.11.019,
10.1093/neuonc/nos084,
10.2106/JBJS.D.02283,
10.1007/BF00210477,
10.1093/neuonc/nor116,
10.1016/j.neunet.2012.09.007,
10.1007/s00115-009-2839-5,
10.1007/s00115-011-3300-0,
10.1111/nep.12264,
10.1016/j.immuni.2012.09.013,
10.1016/S1074-7613(03)00209-7,
10.1093/ndt/gfu162,
,
unavailable,
unavailable,
Unavailable,
10.1007/s00210-008-0302-y,
10.1007/s00210-008-0287-6,
10.1136/heartjnl-2012-302337,
10.1136/heartjnl-2011-300920b.29,
10.1136/heartjnl-2011-300740,
10.1093/emboj/21.4.590,
10.1093/emboj/19.15.3956,
10.1093/emboj/19.5.1055,
10.1093/emboj/16.8.2119,
10.1093/emboj/16.19.5855,
10.1002/j.1460-2075.1994.tb06798.x,
10.1016/S1074-7613(00)80150-8,
10.1016/S1074-7613(00)80103-X,
10.1016/S1074-7613(00)80478-1,
10.1016/j.immuni.2006.02.008,
10.1097/00006982-200402000-00018,
10.1016/0167-5273(95)02532-4,
10.1016/j.resuscitation.2016.09.005,
10.1016/j.resuscitation.2011.10.016,
10.1016/j.ijcard.2008.12.002,
10.1016/S0300-9572(01)00403-8,
10.1016/j.ijcard.2006.03.051,
10.1016/S0300-9572(00)00330-0,
10.1016/j.rmed.2012.09.013,
10.1016/j.rmed.2011.06.002,
10.1016/j.rmed.2006.09.002,
10.4187/respcare.01631,
10.1016/j.rvsc.2014.03.010,
10.1016/j.rvsc.2010.03.010,
10.1007/s12298-012-0157-z,
10.1007/s12298-012-0120-z,
10.1103/PhysRevLett.112.035002,
10.1016/j.ridd.2011.03.014,
10.1103/PhysRevLett.112.245002,
10.1103/PhysRevLett.112.120502,
10.1103/PhysRevLett.112.157803,
10.1103/PhysRevLett.112.095003,
10.1103/PhysRevLett.110.154802,
10.1103/PhysRevLett.107.217203,
10.1530/REP-11-0172,
10.1038/372150a0,
10.1038/nature08456,
10.1038/nature03356,
,
10.1038/nature08749,
10.1038/nature02356,
10.1038/nature03493,
10.1038/nature07199,
10.1016/j.reprotox.2016.06.061,
10.1038/35044106,
10.1038/35102506,
10.1038/nature04836,
10.1038/nature04373,
10.1038/nature04577,
10.1038/nature00913,
10.1038/35099527,
10.1177/1933719108324132,
10.1038/35013144,
10.1038/nature02889,
10.1038/nature03652,
10.1038/nature03828,
10.1038/20208,
10.1016/j.immuni.2005.09.017,
10.1016/S1074-7613(00)80385-4,
10.1212/WNL.59.5.724,
,
10.1051/rnd:2006004,
10.1136/heartjnl-2011-301101,
10.1111/j.1439-0531.2004.00500.x,
10.1136/heartjnl-2011-300920b.45,
10.1007/s00380-011-0153-1,
10.1016/j.rbmo.2009.10.010,
10.1007/s00380-011-0165-x,
10.1016/S1470-2045(07)70345-5,
10.1098/rspb.2008.1021,
10.1098/rspb.1991.0017,
10.1007/s10815-012-9901-0,
10.1007/s10047-010-0489-9,
10.1002/j.1460-2075.1994.tb06787.x,
10.1002/j.1460-2075.1990.tb07896.x,
10.1002/j.1460-2075.1991.tb04955.x,
10.1002/j.1460-2075.1990.tb07480.x,
10.1002/j.1460-2075.1990.tb08121.x,
10.1371/journal.ppat.1002062,
10.1371/journal.ppat.1003435,
10.1016/j.jbiotec.2015.12.036,
10.1371/journal.ppat.0020025,
10.1371/journal.ppat.1000210,
10.1371/journal.ppat.1000915,
10.1371/journal.pone.0076809,
10.1007/BF02703919,
,
10.1186/1477-7827-1-125,
10.1007/s10072-014-1985-0,
10.1007/s10072-014-1889-z,
10.1089/rej.2013.1449,
10.1155/2012/479046,
10.1016/j.yrtph.2014.01.003,
10.1016/j.regpep.2010.07.163,
10.2217/rme.11.15,
10.1007/s00709-003-0014-6,
10.1016/j.rapm.2005.10.014,
10.1371/journal.pone.0040789,
10.1371/journal.pone.0045667,
10.1080/07391102.2011.10507386,
10.1371/journal.pone.0047218,
10.1016/j.rapm.2005.05.009,
10.1371/journal.pone.0097700,
10.1371/journal.pone.0031943,
10.1371/journal.pone.0094830,
10.1371/journal.pone.0146193,
10.1016/j.redox.2015.01.019,
10.1016/j.arth.2009.08.006,
10.1371/journal.pone.0090951,
10.1016/j.arth.2004.06.032,
10.1148/radiology.155.1.11,
10.1371/journal.pone.0014232,
10.1148/radiology.154.3.577,
10.1371/journal.pone.0014232,
10.1371/journal.pone.0059556,
10.1148/radiology.153.2.317,
10.1371/journal.pone.0059556,
10.1054/arth.2002.27677,
10.1371/journal.pone.0065651,
10.1148/radiology.152.3.575,
10.1371/journal.pone.0065651,
10.1097/IGC.0b013e318218730e,
10.2307/3578497,
10.1046/j.1525-1438.2003.t01-1-13382.x,
10.1007/s10072-014-1992-1,
10.1007/s10072-011-0789-8,
10.1007/s10072-010-0379-1,
10.1093/Cercor/bhs355,
10.1093/cercor/bhr183,
unavailable,
10.3727/000000006783981909,
10.1007/s00441-015-2319-0,
10.1007/s00441-004-0954-y,
10.1247/csf.08040,
10.1016/j.stem.2013.08.010,
10.1038/sj.cr.7310005,
10.1210/jcem-50-3-495,
10.1210/jcem-50-2-294,
10.1210/jcem-47-1-216,
10.1007/s10072-010-0320-7,
10.1371/journal.pone.0072895,
10.1371/journal.pone.0090318,
10.1002/jat.1168,
10.1371/journal.pone.0139044,
10.1371/journal.pone.0115741,
10.1371/journal.pone.0133525,
10.1371/journal.pone.0069669,
10.1371/journal.pone.0093095,
10.1371/journal.pone.0051549,
,
10.1371/journal.pone.0062178,
10.1038/nature14090,
10.1038/nature12594,
10.1016/S0140-6736(94)91139-8,
10.1016/S0140-6736(94)91139-8,
10.1038/nature08072,
10.1016/S0140-6736(95)91723-3,
10.1038/nature01126,
10.1038/35046008,
10.1210/jc.2014-2739,
10.1210/jc.2007-0425,
10.1038/35065565,
10.1038/nature12415,
10.1038/35099520,
10.1210/jc.2002-021325,
10.1038/35101577,
10.1038/nature12785,
10.1038/nature00948,
10.1038/35001001,
10.1038/387358a0,
10.1038/nature12535,
10.1016/S0140-6736(99)05131-4,
10.1038/37810,
10.1038/37678,
10.1038/377576a0,
10.1016/S0140-6736(95)91931-7,
10.1038/380707a0,
10.1038/35106539,
10.1038/362450a0,
10.1038/370456a0,
10.1038/505622a,
10.1038/360745a0,
10.1038/345495a0,
10.1038/354476a0,
10.1016/0140-6736(91)90597-I,
10.1038/328686a0,
10.1038/303253a0,
10.1038/nature12969,
10.1016/0014-5793(75)80344-9,
10.1038/256057a0,
10.1038/262311a0,
10.1016/0014-5793(76)80541-8,
10.1038/nature12968,
10.1210/jc.2003-030276,
10.1210/jc.2005-1381,
10.1097/IGC.0b013e31829a5527,
10.7860/JCDR/2013/4833.2724,
10.1046/j.1525-1438.1992.02060281.x,
10.1016/j.ijgo.2010.05.007,
10.1016/j.ijgo.2009.03.008,
10.1007/s10571-009-9449-4,
10.1371/journal.pone.0075046,
10.1371/journal.pone.0075928,
10.1152/japplphysiol.01368.2012,
10.1371/journal.pone.0019652,
10.1007/s00018-015-2020-1,
10.1371/journal.pone.0080145,
10.1152/japplphysiol.00131.2009,
10.1371/journal.pone.0046410,
10.1371/journal.pone.0115980,
10.1152/japplphysiol.00610.2006,
10.1371/journal.pone.0027571,
10.1007/s00018-013-1376-3,
10.1016/j.cellimm.2005.04.019,
10.1152/jappl.1994.76.6.2281,
10.1016/j.ijgo.2007.07.017,
10.1371/journal.pone.0084127,
10.1371/journal.pone.0072333,
unavailable,
,
,
10.7860/JCDR/2014/8462.4679,
10.7860/JCDR/2013/6138.3422,
